"Year","Province","Normalization","Value"
1984,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4662.10112711057
1984,"Quebec","Real Dollars Per Capita ($ 2021)",2267.12858008606
1984,"Saskatchewan","Real Dollars Per Capita ($ 2021)",1740.19412556119
1985,"Alberta","Real Dollars Per Capita ($ 2021)",1703.87582437539
1985,"British Columbia","Real Dollars Per Capita ($ 2021)",1470.62485225074
1985,"Manitoba","Real Dollars Per Capita ($ 2021)",2491.01190906927
1985,"New Brunswick","Real Dollars Per Capita ($ 2021)",3671.00539093123
1985,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4557.36611103233
1985,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3046.43972745047
1985,"Ontario","Real Dollars Per Capita ($ 2021)",1221.05140278484
1985,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4208.832416231
1985,"Quebec","Real Dollars Per Capita ($ 2021)",2228.82241160012
1985,"Saskatchewan","Real Dollars Per Capita ($ 2021)",1833.16012720615
1986,"Alberta","Real Dollars Per Capita ($ 2021)",1496.1822606146
1986,"British Columbia","Real Dollars Per Capita ($ 2021)",1426.75351825956
1986,"Manitoba","Real Dollars Per Capita ($ 2021)",2248.07173192111
1986,"New Brunswick","Real Dollars Per Capita ($ 2021)",3445.07371867361
1986,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4312.31570491049
1986,"Nova Scotia","Real Dollars Per Capita ($ 2021)",2879.80404781918
1986,"Ontario","Real Dollars Per Capita ($ 2021)",1127.04155174211
1986,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3951.2656583634
1986,"Quebec","Real Dollars Per Capita ($ 2021)",1980.02094060984
1986,"Saskatchewan","Real Dollars Per Capita ($ 2021)",1794.62236609813
1987,"Alberta","Real Dollars Per Capita ($ 2021)",1558.45624339121
1987,"British Columbia","Real Dollars Per Capita ($ 2021)",1436.7010195657
1987,"Manitoba","Real Dollars Per Capita ($ 2021)",2498.24057947528
1987,"New Brunswick","Real Dollars Per Capita ($ 2021)",3591.80398148861
1987,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4467.6849047879
1987,"Nova Scotia","Real Dollars Per Capita ($ 2021)",2969.98901081685
1987,"Ontario","Real Dollars Per Capita ($ 2021)",1145.05737478269
1987,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3933.42713442837
1987,"Quebec","Real Dollars Per Capita ($ 2021)",1970.80972175694
1987,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2077.84864237862
1988,"Alberta","Real Dollars Per Capita ($ 2021)",1651.8866019688
1988,"British Columbia","Real Dollars Per Capita ($ 2021)",1430.7191834644
1988,"Manitoba","Real Dollars Per Capita ($ 2021)",2917.26264066353
1988,"New Brunswick","Real Dollars Per Capita ($ 2021)",3762.16935905093
1988,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4772.05949856994
1988,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3343.41032254781
1988,"Ontario","Real Dollars Per Capita ($ 2021)",1138.0327066514
1988,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4315.95586614119
1988,"Quebec","Real Dollars Per Capita ($ 2021)",2021.79177847723
1988,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2200.6943896171
1989,"Alberta","Real Dollars Per Capita ($ 2021)",1513.87525899037
1989,"British Columbia","Real Dollars Per Capita ($ 2021)",1323.50526020886
1989,"Manitoba","Real Dollars Per Capita ($ 2021)",2857.35943120028
1989,"New Brunswick","Real Dollars Per Capita ($ 2021)",3809.45545131615
1989,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4711.10073449217
1989,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3258.46436468314
1989,"Ontario","Real Dollars Per Capita ($ 2021)",1078.26737598469
1989,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4432.77145109061
1989,"Quebec","Real Dollars Per Capita ($ 2021)",1948.41665877631
1989,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2287.1051344151
1990,"Alberta","Real Dollars Per Capita ($ 2021)",1447.18373229593
1990,"British Columbia","Real Dollars Per Capita ($ 2021)",1216.06033704359
1990,"Manitoba","Real Dollars Per Capita ($ 2021)",2835.95432815891
1990,"New Brunswick","Real Dollars Per Capita ($ 2021)",3857.74300641089
1990,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4887.92261095318
1990,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3305.07313722226
1990,"Ontario","Real Dollars Per Capita ($ 2021)",1077.0680042652
1990,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4502.49115934217
1990,"Quebec","Real Dollars Per Capita ($ 2021)",1883.81220900845
1990,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2684.30936196823
1991,"Alberta","Real Dollars Per Capita ($ 2021)",1398.44806670573
1991,"British Columbia","Real Dollars Per Capita ($ 2021)",1092.66682240845
1991,"Manitoba","Real Dollars Per Capita ($ 2021)",3035.98757876923
1991,"New Brunswick","Real Dollars Per Capita ($ 2021)",3348.82762021232
1991,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4381.64577911673
1991,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3027.18737869332
1991,"Ontario","Real Dollars Per Capita ($ 2021)",1109.05363128572
1991,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4061.30751201448
1991,"Quebec","Real Dollars Per Capita ($ 2021)",1728.24315263519
1991,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2958.65192129887
1992,"Alberta","Real Dollars Per Capita ($ 2021)",1711.07167022344
1992,"British Columbia","Real Dollars Per Capita ($ 2021)",1193.78047384604
1992,"Manitoba","Real Dollars Per Capita ($ 2021)",2752.72656728751
1992,"New Brunswick","Real Dollars Per Capita ($ 2021)",3788.95290747785
1992,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4602.3575700757
1992,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3004.87283534776
1992,"Ontario","Real Dollars Per Capita ($ 2021)",1146.05659255522
1992,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4039.14002024484
1992,"Quebec","Real Dollars Per Capita ($ 2021)",1873.64280044881
1992,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2837.93625418833
1993,"Alberta","Real Dollars Per Capita ($ 2021)",1360.87830394427
1993,"British Columbia","Real Dollars Per Capita ($ 2021)",1266.81851479529
1993,"Manitoba","Real Dollars Per Capita ($ 2021)",2580.52577542127
1993,"New Brunswick","Real Dollars Per Capita ($ 2021)",3263.72113614882
1993,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",3995.80782602417
1993,"Nova Scotia","Real Dollars Per Capita ($ 2021)",2878.99627731041
1993,"Ontario","Real Dollars Per Capita ($ 2021)",1286.95677437535
1993,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3559.90363813349
1993,"Quebec","Real Dollars Per Capita ($ 2021)",1954.5883871137
1993,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2392.1971109624
1994,"Alberta","Real Dollars Per Capita ($ 2021)",1172.63537801872
1994,"British Columbia","Real Dollars Per Capita ($ 2021)",1145.00198867839
1994,"Manitoba","Real Dollars Per Capita ($ 2021)",2817.96919413031
1994,"New Brunswick","Real Dollars Per Capita ($ 2021)",3241.1608403805
1994,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4118.48160658612
1994,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3166.59942055431
1994,"Ontario","Real Dollars Per Capita ($ 2021)",1173.92584829317
1994,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3845.63895386973
1994,"Quebec","Real Dollars Per Capita ($ 2021)",1884.11720279073
1994,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2324.48748969573
1995,"Alberta","Real Dollars Per Capita ($ 2021)",1116.3884354535
1995,"British Columbia","Real Dollars Per Capita ($ 2021)",1168.37335474601
1995,"Manitoba","Real Dollars Per Capita ($ 2021)",2962.61765578302
1995,"New Brunswick","Real Dollars Per Capita ($ 2021)",3457.14484516293
1995,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4377.03403742911
1995,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3415.59271287743
1995,"Ontario","Real Dollars Per Capita ($ 2021)",1202.99666341567
1995,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3769.76028543781
1995,"Quebec","Real Dollars Per Capita ($ 2021)",2077.95153667064
1995,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2012.37509210259
1996,"Alberta","Real Dollars Per Capita ($ 2021)",914.039228911396
1996,"British Columbia","Real Dollars Per Capita ($ 2021)",823.368028843813
1996,"Manitoba","Real Dollars Per Capita ($ 2021)",2756.84749313618
1996,"New Brunswick","Real Dollars Per Capita ($ 2021)",3476.38654469664
1996,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4702.76110375947
1996,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3334.20012109117
1996,"Ontario","Real Dollars Per Capita ($ 2021)",915.354095620836
1996,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3315.15173759604
1996,"Quebec","Real Dollars Per Capita ($ 2021)",1724.3841323708
1996,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2081.0690843301
1997,"Alberta","Real Dollars Per Capita ($ 2021)",744.39565258366
1997,"British Columbia","Real Dollars Per Capita ($ 2021)",711.958663679146
1997,"Manitoba","Real Dollars Per Capita ($ 2021)",2566.43306051518
1997,"New Brunswick","Real Dollars Per Capita ($ 2021)",3065.16555433765
1997,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4294.11425577101
1997,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3000.41022603472
1997,"Ontario","Real Dollars Per Capita ($ 2021)",711.199480418667
1997,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3351.78738693397
1997,"Quebec","Real Dollars Per Capita ($ 2021)",1464.52802512958
1997,"Saskatchewan","Real Dollars Per Capita ($ 2021)",1585.60781178528
1998,"Alberta","Real Dollars Per Capita ($ 2021)",707.037398680147
1998,"British Columbia","Real Dollars Per Capita ($ 2021)",783.969636188358
1998,"Manitoba","Real Dollars Per Capita ($ 2021)",2325.70644494765
1998,"New Brunswick","Real Dollars Per Capita ($ 2021)",3216.90160420991
1998,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",5158.93774551819
1998,"Nova Scotia","Real Dollars Per Capita ($ 2021)",2958.14502133035
1998,"Ontario","Real Dollars Per Capita ($ 2021)",661.825696442053
1998,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3723.63521256699
1998,"Quebec","Real Dollars Per Capita ($ 2021)",1543.34016531468
1998,"Saskatchewan","Real Dollars Per Capita ($ 2021)",1746.38015105112
1999,"Alberta","Real Dollars Per Capita ($ 2021)",906.490663008733
1999,"British Columbia","Real Dollars Per Capita ($ 2021)",1109.1413582721
1999,"Manitoba","Real Dollars Per Capita ($ 2021)",2959.86883648803
1999,"New Brunswick","Real Dollars Per Capita ($ 2021)",3803.65455236087
1999,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",5704.38569151372
1999,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3355.96450935281
1999,"Ontario","Real Dollars Per Capita ($ 2021)",890.352754401052
1999,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4339.24242626374
1999,"Quebec","Real Dollars Per Capita ($ 2021)",1630.31487994593
1999,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2599.02251815196
2000,"Alberta","Real Dollars Per Capita ($ 2021)",1119.03856443243
2000,"British Columbia","Real Dollars Per Capita ($ 2021)",1067.65009091573
2000,"Manitoba","Real Dollars Per Capita ($ 2021)",2920.14903307911
2000,"New Brunswick","Real Dollars Per Capita ($ 2021)",3294.91947785461
2000,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4553.25203545483
2000,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3032.60234757348
2000,"Ontario","Real Dollars Per Capita ($ 2021)",884.500719121805
2000,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3893.4690340556
2000,"Quebec","Real Dollars Per Capita ($ 2021)",1603.74294744146
2000,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2331.7523271878
2001,"Alberta","Real Dollars Per Capita ($ 2021)",1085.1604430945
2001,"British Columbia","Real Dollars Per Capita ($ 2021)",1045.55836141091
2001,"Manitoba","Real Dollars Per Capita ($ 2021)",3105.88902688104
2001,"New Brunswick","Real Dollars Per Capita ($ 2021)",3721.46574891675
2001,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4634.09867892218
2001,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3456.62514567274
2001,"Ontario","Real Dollars Per Capita ($ 2021)",939.919991936959
2001,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4633.00577434844
2001,"Quebec","Real Dollars Per Capita ($ 2021)",1655.46176469508
2001,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2641.31146684572
2002,"Alberta","Real Dollars Per Capita ($ 2021)",932.330572309616
2002,"British Columbia","Real Dollars Per Capita ($ 2021)",1224.47790108873
2002,"Manitoba","Real Dollars Per Capita ($ 2021)",3032.12643081924
2002,"New Brunswick","Real Dollars Per Capita ($ 2021)",3310.86563148877
2002,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",3824.00896279171
2002,"Nova Scotia","Real Dollars Per Capita ($ 2021)",2913.80580616117
2002,"Ontario","Real Dollars Per Capita ($ 2021)",948.360756178967
2002,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3763.29631794272
2002,"Quebec","Real Dollars Per Capita ($ 2021)",1516.79008005745
2002,"Saskatchewan","Real Dollars Per Capita ($ 2021)",1907.65113005828
2003,"Alberta","Real Dollars Per Capita ($ 2021)",1340.61252576951
2003,"British Columbia","Real Dollars Per Capita ($ 2021)",1275.66072265946
2003,"Manitoba","Real Dollars Per Capita ($ 2021)",3525.2818770867
2003,"New Brunswick","Real Dollars Per Capita ($ 2021)",3638.27593066161
2003,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",3830.00466595248
2003,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3091.11330408153
2003,"Ontario","Real Dollars Per Capita ($ 2021)",1205.8881854049
2003,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4039.99859473378
2003,"Quebec","Real Dollars Per Capita ($ 2021)",1593.36397859766
2003,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2233.65609069933
2004,"Alberta","Real Dollars Per Capita ($ 2021)",1330.45192424427
2004,"British Columbia","Real Dollars Per Capita ($ 2021)",1430.7809221731
2004,"Manitoba","Real Dollars Per Capita ($ 2021)",2992.32276936124
2004,"New Brunswick","Real Dollars Per Capita ($ 2021)",3261.56514856521
2004,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",3401.34308353391
2004,"Nova Scotia","Real Dollars Per Capita ($ 2021)",2839.34733450944
2004,"Ontario","Real Dollars Per Capita ($ 2021)",1177.51538142517
2004,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",3678.01920986166
2004,"Quebec","Real Dollars Per Capita ($ 2021)",1349.3777144297
2004,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2933.7781430274
2005,"Alberta","Real Dollars Per Capita ($ 2021)",1479.74065021606
2005,"British Columbia","Real Dollars Per Capita ($ 2021)",1944.94333108956
2005,"Manitoba","Real Dollars Per Capita ($ 2021)",3971.7468709391
2005,"New Brunswick","Real Dollars Per Capita ($ 2021)",4378.2709896201
2005,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",10089.5047171611
2005,"Nova Scotia","Real Dollars Per Capita ($ 2021)",5191.52010099196
2005,"Ontario","Real Dollars Per Capita ($ 2021)",1542.13112137307
2005,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4840.90813091694
2005,"Quebec","Real Dollars Per Capita ($ 2021)",1958.1852635871
2005,"Saskatchewan","Real Dollars Per Capita ($ 2021)",3011.81041254133
2006,"Alberta","Real Dollars Per Capita ($ 2021)",1230.97918119459
2006,"British Columbia","Real Dollars Per Capita ($ 2021)",1685.93168018678
2006,"Manitoba","Real Dollars Per Capita ($ 2021)",3678.39738494436
2006,"New Brunswick","Real Dollars Per Capita ($ 2021)",4055.40439952248
2006,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",4259.60863042478
2006,"Nova Scotia","Real Dollars Per Capita ($ 2021)",3728.83198486949
2006,"Ontario","Real Dollars Per Capita ($ 2021)",1410.84887515413
2006,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4472.15640025868
2006,"Quebec","Real Dollars Per Capita ($ 2021)",1984.13256348076
2006,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2827.0264168825
2007,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",6840.38960259301
2007,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4630.67632407414
2007,"Nova Scotia","Real Dollars Per Capita ($ 2021)",4198.08800764032
2007,"New Brunswick","Real Dollars Per Capita ($ 2021)",4236.1390594911
2007,"Quebec","Real Dollars Per Capita ($ 2021)",2185.74508849813
2007,"Ontario","Real Dollars Per Capita ($ 2021)",1510.17314830903
2007,"Manitoba","Real Dollars Per Capita ($ 2021)",3800.3966958069
2007,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2431.43922853162
2007,"Alberta","Real Dollars Per Capita ($ 2021)",1085.99350202905
2007,"British Columbia","Real Dollars Per Capita ($ 2021)",1641.32651848537
2008,"Newfoundland and Labrador","Real Dollars Per Capita ($ 2021)",8083.20622526322
2008,"Prince Edward Island","Real Dollars Per Capita ($ 2021)",4846.10799383642
2008,"Nova Scotia","Real Dollars Per Capita ($ 2021)",4533.91540572094
2008,"New Brunswick","Real Dollars Per Capita ($ 2021)",4277.90082143941
2008,"Quebec","Real Dollars Per Capita ($ 2021)",2396.69181167485
2008,"Ontario","Real Dollars Per Capita ($ 2021)",1551.43734990364
2008,"Manitoba","Real Dollars Per Capita ($ 2021)",3991.72794297548
2008,"Saskatchewan","Real Dollars Per Capita ($ 2021)",2428.77258668658
2008,"Alberta","Real Dollars Per Capita ($ 2021)",1322.96118479451
